boll_period,boll_std,extreme_period,ma_period,total_return,win_rate
15,1.5,45,10,0.07032110291949539,0.0
15,1.5,45,20,0.07032110291949539,0.0
15,1.5,45,30,0.07032110291949539,0.0
15,1.5,45,40,0.07032110291949539,0.0
15,1.5,45,50,0.1388732085424485,0.0
15,1.5,45,60,0.15316321535772393,0.0
15,1.5,45,70,0.10049006264428074,0.0
15,1.5,45,80,0.2259063312641534,0.0
15,1.5,45,90,0.18341552964250246,0.0
15,1.5,45,100,0.11464510964898873,0.0
15,1.5,50,10,-0.44743483902265846,0.0
15,1.5,50,20,-0.44743483902265846,0.0
15,1.5,50,30,-0.44743483902265846,0.0
15,1.5,50,40,-0.44743483902265846,0.0
15,1.5,50,50,-0.44743483902265846,0.0
15,1.5,50,60,-0.4638409017885501,0.0
15,1.5,50,70,-0.4638409017885501,0.0
15,1.5,50,80,-0.3933450350165052,0.0
15,1.5,50,90,-0.30826495733286247,0.0
15,1.5,50,100,-0.34846293362849284,0.0
15,2.0,10,10,-0.43945282312815315,0.0
15,2.0,10,20,-0.43945282312815315,0.0
15,2.0,10,30,-0.5072223086671316,0.0
15,2.0,10,40,-0.44995504090787897,0.0
15,2.0,10,50,-0.3819779878462289,0.0
15,2.0,10,60,-0.21439892304931357,0.0
15,2.0,10,70,-0.04710921895574914,0.0
15,2.0,10,80,0.021157200023160596,0.0
15,2.0,10,90,-0.04337261342049193,0.0
15,2.0,10,100,0.004609713843531427,0.0
15,2.0,15,10,-0.43945282312815315,0.0
15,2.0,15,20,-0.43945282312815315,0.0
15,2.0,15,30,-0.5072223086671316,0.0
15,2.0,15,40,-0.44995504090787897,0.0
15,2.0,15,50,-0.3819779878462289,0.0
15,2.0,15,60,-0.21439892304931357,0.0
15,2.0,15,70,-0.04710921895574914,0.0
15,2.0,15,80,0.021157200023160596,0.0
15,2.0,15,90,-0.04337261342049193,0.0
15,2.0,15,100,0.004609713843531427,0.0
15,2.0,20,10,-0.3372910086612313,0.0
15,2.0,20,20,-0.3372910086612313,0.0
15,2.0,20,30,-0.37083329852320773,0.0
15,2.0,20,40,-0.3456931056286446,0.0
15,2.0,20,50,-0.3907132730721589,0.0
15,2.0,20,60,-0.20206391057542714,0.0
15,2.0,20,70,-0.04710921895574914,0.0
15,2.0,20,80,0.021157200023160596,0.0
15,2.0,20,90,-0.04337261342049193,0.0
15,2.0,20,100,0.004609713843531427,0.0
15,2.0,25,10,-0.3284536141847138,0.0
15,2.0,25,20,-0.3284536141847138,0.0
15,2.0,25,30,-0.36244319909026174,0.0
15,2.0,25,40,-0.36244319909026174,0.0
15,2.0,25,50,-0.3907132730721589,0.0
15,2.0,25,60,-0.20206391057542714,0.0
15,2.0,25,70,-0.04710921895574914,0.0
15,2.0,25,80,0.021157200023160596,0.0
15,2.0,25,90,-0.036710680523971195,0.0
15,2.0,25,100,0.011605794652747015,0.0
15,2.0,30,10,-0.2560936895858026,0.0
15,2.0,30,20,-0.2560936895858026,0.0
15,2.0,30,30,-0.2560936895858026,0.0
15,2.0,30,40,-0.2560936895858026,0.0
15,2.0,30,50,-0.28907943517113915,0.0
15,2.0,30,60,-0.06896186914928015,0.0
15,2.0,30,70,-0.06378060955332815,0.0
15,2.0,30,80,0.0032914478490657833,0.0
15,2.0,30,90,-0.0535639997321409,0.0
15,2.0,30,100,-0.00609285000718822,0.0
15,2.0,35,10,-0.32570639397071693,0.0
15,2.0,35,20,-0.32570639397071693,0.0
15,2.0,35,30,-0.32570639397071693,0.0
15,2.0,35,40,-0.32570639397071693,0.0
15,2.0,35,50,-0.2634542155223803,0.0
15,2.0,35,60,-0.14306479863965918,0.0
15,2.0,35,70,-0.11129080573464223,0.0
15,2.0,35,80,-0.04762244477134009,0.0
15,2.0,35,90,-0.14542533956237422,0.0
15,2.0,35,100,-0.10256175275322531,0.0
15,2.0,40,10,0.014728527740287973,0.0
15,2.0,40,20,0.014728527740287973,0.0
15,2.0,40,30,0.014728527740287973,0.0
15,2.0,40,40,0.014728527740287973,0.0
15,2.0,40,50,0.09326781334350041,0.0
15,2.0,40,60,0.09326781334350041,0.0
15,2.0,40,70,0.0040500409991844205,0.0
15,2.0,40,80,0.0021137750401547238,0.0
15,2.0,40,90,-0.10079670155687781,0.0
15,2.0,40,100,-0.05569464034884719,0.0
15,2.0,45,10,-0.1406495614982038,0.0
15,2.0,45,20,-0.1406495614982038,0.0
15,2.0,45,30,-0.1406495614982038,0.0
15,2.0,45,40,-0.1406495614982038,0.0
15,2.0,45,50,-0.07413643244186569,0.0
15,2.0,45,60,-0.07413643244186569,0.0
15,2.0,45,70,-0.07413643244186569,0.0
15,2.0,45,80,-0.031216200976562202,0.0
15,2.0,45,90,-0.20260581038202446,0.0
15,2.0,45,100,-0.16261027031967618,0.0
15,2.0,50,10,-0.4711812210387345,0.0
15,2.0,50,20,-0.4711812210387345,0.0
15,2.0,50,30,-0.4711812210387345,0.0
15,2.0,50,40,-0.4711812210387345,0.0
15,2.0,50,50,-0.4711812210387345,0.0
15,2.0,50,60,-0.4711812210387345,0.0
15,2.0,50,70,-0.4711812210387345,0.0
15,2.0,50,80,-0.4224300247661042,0.0
15,2.0,50,90,-0.4637299185585405,0.0
15,2.0,50,100,-0.4368317898716404,0.0
15,2.5,10,10,-0.12487083646592606,0.0
15,2.5,10,20,-0.12487083646592606,0.0
15,2.5,10,30,-0.12487083646592606,0.0
15,2.5,10,40,-0.12487083646592606,0.0
15,2.5,10,50,-0.1291268868301019,0.0
15,2.5,10,60,-0.1291268868301019,0.0
15,2.5,10,70,-0.06386604286101355,0.0
15,2.5,10,80,-0.007942171467764395,0.0
15,2.5,10,90,-0.02936217559657319,0.0
15,2.5,10,100,0.002856720363745747,0.0
15,2.5,15,10,-0.12487083646592606,0.0
15,2.5,15,20,-0.12487083646592606,0.0
15,2.5,15,30,-0.12487083646592606,0.0
15,2.5,15,40,-0.12487083646592606,0.0
15,2.5,15,50,-0.1291268868301019,0.0
15,2.5,15,60,-0.1291268868301019,0.0
15,2.5,15,70,-0.06386604286101355,0.0
15,2.5,15,80,-0.007942171467764395,0.0
15,2.5,15,90,-0.02936217559657319,0.0
15,2.5,15,100,0.002856720363745747,0.0
15,2.5,20,10,-0.12487083646592606,0.0
15,2.5,20,20,-0.12487083646592606,0.0
15,2.5,20,30,-0.12487083646592606,0.0
15,2.5,20,40,-0.12487083646592606,0.0
15,2.5,20,50,-0.1291268868301019,0.0
15,2.5,20,60,-0.1291268868301019,0.0
15,2.5,20,70,-0.06386604286101355,0.0
15,2.5,20,80,-0.007942171467764395,0.0
15,2.5,20,90,-0.02936217559657319,0.0
15,2.5,20,100,0.002856720363745747,0.0
15,2.5,25,10,-0.12487083646592606,0.0
15,2.5,25,20,-0.12487083646592606,0.0
15,2.5,25,30,-0.12487083646592606,0.0
15,2.5,25,40,-0.12487083646592606,0.0
15,2.5,25,50,-0.1291268868301019,0.0
15,2.5,25,60,-0.1291268868301019,0.0
15,2.5,25,70,-0.06386604286101355,0.0
15,2.5,25,80,-0.007942171467764395,0.0
15,2.5,25,90,-0.04221894345963459,0.0
15,2.5,25,100,-0.010426809011953204,0.0
15,2.5,30,10,-0.12487083646592606,0.0
15,2.5,30,20,-0.12487083646592606,0.0
15,2.5,30,30,-0.12487083646592606,0.0
15,2.5,30,40,-0.12487083646592606,0.0
15,2.5,30,50,-0.1291268868301019,0.0
15,2.5,30,60,-0.1291268868301019,0.0
15,2.5,30,70,-0.06386604286101355,0.0
15,2.5,30,80,-0.007942171467764395,0.0
15,2.5,30,90,-0.04221894345963459,0.0
15,2.5,30,100,-0.010426809011953204,0.0
15,2.5,35,10,-0.19144970797235122,0.0
15,2.5,35,20,-0.19144970797235122,0.0
15,2.5,35,30,-0.19144970797235122,0.0
15,2.5,35,40,-0.19144970797235122,0.0
15,2.5,35,50,-0.19538196267055136,0.0
15,2.5,35,60,-0.19538196267055136,0.0
15,2.5,35,70,-0.06386604286101355,0.0
15,2.5,35,80,-0.007942171467764395,0.0
15,2.5,35,90,-0.04221894345963459,0.0
15,2.5,35,100,-0.010426809011953204,0.0
15,2.5,40,10,0.11068956626200743,0.0
15,2.5,40,20,0.11068956626200743,0.0
15,2.5,40,30,0.11068956626200743,0.0
15,2.5,40,40,0.11068956626200743,0.0
15,2.5,40,50,0.10528790565011974,0.0
15,2.5,40,60,0.10528790565011974,0.0
15,2.5,40,70,0.10528790565011974,0.0
15,2.5,40,80,0.10528790565011974,0.0
15,2.5,40,90,0.05266226014495163,0.0
15,2.5,40,100,0.08760383669211454,0.0
15,2.5,45,10,-0.014981054478303607,0.0
15,2.5,45,20,-0.014981054478303607,0.0
15,2.5,45,30,-0.014981054478303607,0.0
15,2.5,45,40,-0.014981054478303607,0.0
15,2.5,45,50,-0.01977153617688867,0.0
15,2.5,45,60,-0.01977153617688867,0.0
15,2.5,45,70,-0.01977153617688867,0.0
15,2.5,45,80,-0.01977153617688867,0.0
15,2.5,45,90,-0.06644277485373726,0.0
15,2.5,45,100,-0.03545471488556298,0.0
15,2.5,50,10,-0.06644277485373726,0.0
15,2.5,50,20,-0.06644277485373726,0.0
15,2.5,50,30,-0.06644277485373726,0.0
15,2.5,50,40,-0.06644277485373726,0.0
15,2.5,50,50,-0.06644277485373726,0.0
15,2.5,50,60,-0.06644277485373726,0.0
15,2.5,50,70,-0.06644277485373726,0.0
15,2.5,50,80,-0.06644277485373726,0.0
15,2.5,50,90,-0.06644277485373726,0.0
15,2.5,50,100,-0.03545471488556298,0.0
15,3.0,10,10,-0.012957742093289683,0.0
15,3.0,10,20,-0.012957742093289683,0.0
15,3.0,10,30,-0.012957742093289683,0.0
15,3.0,10,40,-0.012957742093289683,0.0
15,3.0,10,50,-0.012957742093289683,0.0
15,3.0,10,60,-0.012957742093289683,0.0
15,3.0,10,70,-0.012957742093289683,0.0
15,3.0,10,80,-0.012957742093289683,0.0
15,3.0,10,90,-0.012957742093289683,0.0
15,3.0,10,100,-0.05440209451655525,0.0
15,3.0,15,10,-0.012957742093289683,0.0
15,3.0,15,20,-0.012957742093289683,0.0
15,3.0,15,30,-0.012957742093289683,0.0
15,3.0,15,40,-0.012957742093289683,0.0
15,3.0,15,50,-0.012957742093289683,0.0
15,3.0,15,60,-0.012957742093289683,0.0
15,3.0,15,70,-0.012957742093289683,0.0
15,3.0,15,80,-0.012957742093289683,0.0
15,3.0,15,90,-0.012957742093289683,0.0
15,3.0,15,100,-0.05440209451655525,0.0
15,3.0,20,10,-0.012957742093289683,0.0
15,3.0,20,20,-0.012957742093289683,0.0
15,3.0,20,30,-0.012957742093289683,0.0
15,3.0,20,40,-0.012957742093289683,0.0
15,3.0,20,50,-0.012957742093289683,0.0
15,3.0,20,60,-0.012957742093289683,0.0
15,3.0,20,70,-0.012957742093289683,0.0
15,3.0,20,80,-0.012957742093289683,0.0
15,3.0,20,90,-0.012957742093289683,0.0
15,3.0,20,100,-0.05440209451655525,0.0
15,3.0,25,10,-0.012957742093289683,0.0
15,3.0,25,20,-0.012957742093289683,0.0
15,3.0,25,30,-0.012957742093289683,0.0
15,3.0,25,40,-0.012957742093289683,0.0
15,3.0,25,50,-0.012957742093289683,0.0
15,3.0,25,60,-0.012957742093289683,0.0
15,3.0,25,70,-0.012957742093289683,0.0
15,3.0,25,80,-0.012957742093289683,0.0
15,3.0,25,90,-0.012957742093289683,0.0
15,3.0,25,100,-0.05440209451655525,0.0
15,3.0,30,10,-0.012957742093289683,0.0
15,3.0,30,20,-0.012957742093289683,0.0
15,3.0,30,30,-0.012957742093289683,0.0
15,3.0,30,40,-0.012957742093289683,0.0
15,3.0,30,50,-0.012957742093289683,0.0
15,3.0,30,60,-0.012957742093289683,0.0
15,3.0,30,70,-0.012957742093289683,0.0
15,3.0,30,80,-0.012957742093289683,0.0
15,3.0,30,90,-0.012957742093289683,0.0
15,3.0,30,100,-0.05440209451655525,0.0
15,3.0,35,10,-0.012957742093289683,0.0
15,3.0,35,20,-0.012957742093289683,0.0
15,3.0,35,30,-0.012957742093289683,0.0
15,3.0,35,40,-0.012957742093289683,0.0
15,3.0,35,50,-0.012957742093289683,0.0
15,3.0,35,60,-0.012957742093289683,0.0
15,3.0,35,70,-0.012957742093289683,0.0
15,3.0,35,80,-0.012957742093289683,0.0
15,3.0,35,90,-0.012957742093289683,0.0
15,3.0,35,100,-0.05440209451655525,0.0
15,3.0,40,10,-0.012957742093289683,0.0
15,3.0,40,20,-0.012957742093289683,0.0
15,3.0,40,30,-0.012957742093289683,0.0
15,3.0,40,40,-0.012957742093289683,0.0
15,3.0,40,50,-0.012957742093289683,0.0
15,3.0,40,60,-0.012957742093289683,0.0
15,3.0,40,70,-0.012957742093289683,0.0
15,3.0,40,80,-0.012957742093289683,0.0
15,3.0,40,90,-0.012957742093289683,0.0
15,3.0,40,100,-0.05440209451655525,0.0
15,3.0,45,10,-0.04679246377648051,0.0
15,3.0,45,20,-0.04679246377648051,0.0
15,3.0,45,30,-0.04679246377648051,0.0
15,3.0,45,40,-0.04679246377648051,0.0
15,3.0,45,50,-0.04679246377648051,0.0
15,3.0,45,60,-0.04679246377648051,0.0
15,3.0,45,70,-0.04679246377648051,0.0
15,3.0,45,80,-0.04679246377648051,0.0
15,3.0,45,90,-0.04679246377648051,0.0
15,3.0,45,100,-0.042637480111000575,0.0
15,3.0,50,10,-0.04679246377648051,0.0
15,3.0,50,20,-0.04679246377648051,0.0
15,3.0,50,30,-0.04679246377648051,0.0
15,3.0,50,40,-0.04679246377648051,0.0
15,3.0,50,50,-0.04679246377648051,0.0
15,3.0,50,60,-0.04679246377648051,0.0
15,3.0,50,70,-0.04679246377648051,0.0
15,3.0,50,80,-0.04679246377648051,0.0
15,3.0,50,90,-0.04679246377648051,0.0
15,3.0,50,100,-0.042637480111000575,0.0
20,1.0,10,10,-0.3370877642854317,0.0
20,1.0,10,20,-0.3370877642854317,0.0
20,1.0,10,30,-0.31431437559509456,0.0
20,1.0,10,40,-0.454761218604777,0.0
20,1.0,10,50,0.08406284179170045,0.0
20,1.0,10,60,0.19861328220420596,0.0
20,1.0,10,70,-0.07520393584598763,0.0
20,1.0,10,80,-0.29933631580029374,0.0
20,1.0,10,90,-0.3220139985329269,0.0
20,1.0,10,100,-0.2565702604656982,0.0
20,1.0,15,10,-0.21522033165888327,0.0
20,1.0,15,20,-0.21522033165888327,0.0
20,1.0,15,30,-0.27572360387945655,0.0
20,1.0,15,40,-0.2610863670477074,0.0
20,1.0,15,50,0.2610439888322806,0.0
20,1.0,15,60,0.2900316871615401,0.0
20,1.0,15,70,-0.05656149383749932,0.0
20,1.0,15,80,-0.29933631580029374,0.0
20,1.0,15,90,-0.3220139985329269,0.0
20,1.0,15,100,-0.2565702604656982,0.0
20,1.0,20,10,-0.08955285236996084,0.0
20,1.0,20,20,-0.08955285236996084,0.0
20,1.0,20,30,-0.20347362933637403,0.0
20,1.0,20,40,-0.17346879238292157,0.0
20,1.0,20,50,0.23904679866913334,0.0
20,1.0,20,60,0.17269672979123207,0.0
20,1.0,20,70,-0.057724683330343515,0.0
20,1.0,20,80,-0.010354622745815504,0.0
20,1.0,20,90,-0.030913311319364464,0.0
20,1.0,20,100,-0.13118675756464193,0.0
20,1.0,25,10,0.022377054093521778,0.0
20,1.0,25,20,0.022377054093521778,0.0
20,1.0,25,30,0.003746910373857221,0.0
20,1.0,25,40,-0.08268107786599624,0.0
20,1.0,25,50,0.19500580733514725,0.0
20,1.0,25,60,0.19234322982000085,0.0
20,1.0,25,70,-0.05186033122535422,0.0
20,1.0,25,80,-0.010354622745815504,0.0
20,1.0,25,90,-0.030913311319364464,0.0
20,1.0,25,100,-0.20224633273746997,0.0
20,1.0,30,10,-0.0741952376048562,0.0
20,1.0,30,20,-0.0741952376048562,0.0
20,1.0,30,30,-0.0741952376048562,0.0
20,1.0,30,40,-0.09701965989970304,0.0
20,1.0,30,50,0.2959100635368217,0.0
20,1.0,30,60,0.2972090366449879,0.0
20,1.0,30,70,-0.10227172587391614,0.0
20,1.0,30,80,-0.06297282375343917,0.0
20,1.0,30,90,-0.04999853675366636,0.0
20,1.0,30,100,-0.17404218069753696,0.0
20,1.0,35,10,0.2538532864625803,0.0
20,1.0,35,20,0.2538532864625803,0.0
20,1.0,35,30,0.2538532864625803,0.0
20,1.0,35,40,0.28835267545941945,0.0
20,1.0,35,50,0.5964530538696133,0.0
20,1.0,35,60,0.3560624822644216,0.0
20,1.0,35,70,-0.06177430610075911,0.0
20,1.0,35,80,0.07545592250598808,0.0
20,1.0,35,90,0.05689503581959361,0.0
20,1.0,35,100,-0.02542972138176568,0.0
20,1.0,40,10,0.7888964900857492,0.0
20,1.0,40,20,0.7888964900857492,0.0
20,1.0,40,30,0.7888964900857492,0.0
20,1.0,40,40,0.7888964900857492,0.0
20,1.0,40,50,0.7114466570145157,0.0
20,1.0,40,60,0.19698750041658858,0.0
20,1.0,40,70,-0.04864092656513676,0.0
20,1.0,40,80,0.07545592250598808,0.0
20,1.0,40,90,0.05689503581959361,0.0
20,1.0,40,100,-0.02542972138176568,0.0
20,1.0,45,10,0.20790070521679155,0.0
20,1.0,45,20,0.20790070521679155,0.0
20,1.0,45,30,0.20790070521679155,0.0
20,1.0,45,40,0.20790070521679155,0.0
20,1.0,45,50,0.23528601269760838,0.0
20,1.0,45,60,0.25078575876930287,0.0
20,1.0,45,70,0.0400586593248788,0.0
20,1.0,45,80,0.09548289382532336,0.0
20,1.0,45,90,0.10583608038051752,0.0
20,1.0,45,100,0.07874612536447675,0.0
20,1.0,50,10,-0.4678187480580437,0.0
20,1.0,50,20,-0.4678187480580437,0.0
20,1.0,50,30,-0.4678187480580437,0.0
20,1.0,50,40,-0.4678187480580437,0.0
20,1.0,50,50,-0.4678187480580437,0.0
20,1.0,50,60,-0.48361959769313034,0.0
20,1.0,50,70,-0.5444326833706887,0.0
20,1.0,50,80,-0.3666497849897051,0.0
20,1.0,50,90,-0.3573684277398883,0.0
20,1.0,50,100,-0.3965966464182505,0.0
20,1.5,10,10,0.377596056721481,0.0
20,1.5,10,20,0.377596056721481,0.0
20,1.5,10,30,0.29606448837168015,0.0
20,1.5,10,40,-0.29802733522234487,0.0
20,1.5,10,50,-0.23077744176212472,0.0
20,1.5,10,60,0.0838640735096103,0.0
20,1.5,10,70,0.1911290962294644,0.0
20,1.5,10,80,0.32481963898438526,0.0
20,1.5,10,90,0.3069392263255225,0.0
20,1.5,10,100,0.21971644287104403,0.0
20,1.5,15,10,-0.004233165857894953,0.0
20,1.5,15,20,-0.004233165857894953,0.0
20,1.5,15,30,-0.06316657474956616,0.0
20,1.5,15,40,-0.29802733522234487,0.0
20,1.5,15,50,-0.23077744176212472,0.0
20,1.5,15,60,0.0838640735096103,0.0
20,1.5,15,70,0.1911290962294644,0.0
20,1.5,15,80,0.32481963898438526,0.0
20,1.5,15,90,0.3069392263255225,0.0
20,1.5,15,100,0.21971644287104403,0.0
20,1.5,20,10,-0.04752176327248914,0.0
20,1.5,20,20,-0.04752176327248914,0.0
20,1.5,20,30,-0.1038931822240366,0.0
20,1.5,20,40,-0.15843866991496616,0.0
20,1.5,20,50,-0.07781600093057532,0.0
20,1.5,20,60,0.0838640735096103,0.0
20,1.5,20,70,0.1911290962294644,0.0
20,1.5,20,80,0.32481963898438526,0.0
20,1.5,20,90,0.3069392263255225,0.0
20,1.5,20,100,0.21971644287104403,0.0
20,1.5,25,10,0.061925524977172,0.0
20,1.5,25,20,0.061925524977172,0.0
20,1.5,25,30,0.042574713971885045,0.0
20,1.5,25,40,-0.04024326216931186,0.0
20,1.5,25,50,0.05453832951158244,0.0
20,1.5,25,60,0.06998096307116987,0.0
20,1.5,25,70,0.1911290962294644,0.0
20,1.5,25,80,0.27795592845791495,0.0
20,1.5,25,90,0.26070801131639065,0.0
20,1.5,25,100,0.1765706163592159,0.0
20,1.5,30,10,-0.042225969373306846,0.0
20,1.5,30,20,-0.042225969373306846,0.0
20,1.5,30,30,-0.042225969373306846,0.0
20,1.5,30,40,-0.07382554980834297,0.0
20,1.5,30,50,0.0548143610555698,0.0
20,1.5,30,60,0.1317770055589305,0.0
20,1.5,30,70,0.1911290962294644,0.0
20,1.5,30,80,0.32313737328943,0.0
20,1.5,30,90,0.30527966530971196,0.0
20,1.5,30,100,0.21816763798543154,0.0
20,1.5,35,10,0.19556755997131767,0.0
20,1.5,35,20,0.19556755997131767,0.0
20,1.5,35,30,0.19556755997131767,0.0
20,1.5,35,40,0.19556755997131767,0.0
20,1.5,35,50,0.25604614394374536,0.0
20,1.5,35,60,0.3012563651921247,0.0
20,1.5,35,70,0.3059672687479164,0.0
20,1.5,35,80,0.47201596591053674,0.0
20,1.5,35,90,0.5007403971785934,0.0
20,1.5,35,100,0.4005836706470019,0.0
20,1.5,40,10,0.5917450142725691,0.0
20,1.5,40,20,0.5917450142725691,0.0
20,1.5,40,30,0.5917450142725691,0.0
20,1.5,40,40,0.5917450142725691,0.0
20,1.5,40,50,0.6936933660761379,0.0
20,1.5,40,60,0.4122208211226852,0.0
20,1.5,40,70,0.18359726855214442,0.0
20,1.5,40,80,0.3500888610030903,0.0
20,1.5,40,90,0.37643404719111156,0.0
20,1.5,40,100,0.34448284235994675,0.0
20,1.5,45,10,0.15251684393332107,0.0
20,1.5,45,20,0.15251684393332107,0.0
20,1.5,45,30,0.15251684393332107,0.0
20,1.5,45,40,0.15251684393332107,0.0
20,1.5,45,50,0.2263334361709601,0.0
20,1.5,45,60,0.24172084982617453,0.0
20,1.5,45,70,0.18500264109448958,0.0
20,1.5,45,80,0.21985979762910332,0.0
20,1.5,45,90,0.41332381110974553,0.0
20,1.5,45,100,0.42973369977465214,0.0
20,1.5,50,10,-0.47495469575230737,0.0
20,1.5,50,20,-0.47495469575230737,0.0
20,1.5,50,30,-0.47495469575230737,0.0
20,1.5,50,40,-0.47495469575230737,0.0
20,1.5,50,50,-0.47495469575230737,0.0
20,1.5,50,60,-0.49054367389415854,0.0
20,1.5,50,70,-0.49054367389415854,0.0
20,1.5,50,80,-0.3990930405273032,0.0
20,1.5,50,90,-0.27281400610626333,0.0
20,1.5,50,100,-0.26682686511782766,0.0
20,2.0,10,10,-0.1910746909029834,0.0
20,2.0,10,20,-0.1910746909029834,0.0
20,2.0,10,30,-0.1910746909029834,0.0
20,2.0,10,40,-0.22845970043399538,0.0
20,2.0,10,50,-0.26522897339727364,0.0
20,2.0,10,60,-0.13044320043679933,0.0
20,2.0,10,70,0.14966310450329887,0.0
20,2.0,10,80,0.2641331893471397,0.0
20,2.0,10,90,0.10522780164724076,0.0
20,2.0,10,100,0.07756001883182799,0.0
20,2.0,15,10,-0.1910746909029834,0.0
20,2.0,15,20,-0.1910746909029834,0.0
20,2.0,15,30,-0.1910746909029834,0.0
20,2.0,15,40,-0.22845970043399538,0.0
20,2.0,15,50,-0.26522897339727364,0.0
20,2.0,15,60,-0.13044320043679933,0.0
20,2.0,15,70,0.14966310450329887,0.0
20,2.0,15,80,0.2641331893471397,0.0
20,2.0,15,90,0.10522780164724076,0.0
20,2.0,15,100,0.07756001883182799,0.0
20,2.0,20,10,-0.1910746909029834,0.0
20,2.0,20,20,-0.1910746909029834,0.0
20,2.0,20,30,-0.1910746909029834,0.0
20,2.0,20,40,-0.22845970043399538,0.0
20,2.0,20,50,-0.26522897339727364,0.0
20,2.0,20,60,-0.13044320043679933,0.0
20,2.0,20,70,0.14966310450329887,0.0
20,2.0,20,80,0.2641331893471397,0.0
20,2.0,20,90,0.10522780164724076,0.0
20,2.0,20,100,0.07756001883182799,0.0
20,2.0,25,10,-0.1804509981526075,0.0
20,2.0,25,20,-0.1804509981526075,0.0
20,2.0,25,30,-0.1804509981526075,0.0
20,2.0,25,40,-0.1732452895686826,0.0
20,2.0,25,50,-0.21990104479132241,0.0
20,2.0,25,60,-0.07481937457295025,0.0
20,2.0,25,70,0.22320477579964937,0.0
20,2.0,25,80,0.27524752301966604,0.0
20,2.0,25,90,0.10522780164724076,0.0
20,2.0,25,100,0.08506412402277214,0.0
20,2.0,30,10,-0.03987276511179128,0.0
20,2.0,30,20,-0.03987276511179128,0.0
20,2.0,30,30,-0.03987276511179128,0.0
20,2.0,30,40,-0.03987276511179128,0.0
20,2.0,30,50,-0.09405505241943125,0.0
20,2.0,30,60,0.09873101250583155,0.0
20,2.0,30,70,0.22320477579964937,0.0
20,2.0,30,80,0.27524752301966604,0.0
20,2.0,30,90,0.10522780164724076,0.0
20,2.0,30,100,0.08506412402277214,0.0
20,2.0,35,10,0.07954300857712357,0.0
20,2.0,35,20,0.07954300857712357,0.0
20,2.0,35,30,0.07954300857712357,0.0
20,2.0,35,40,0.07954300857712357,0.0
20,2.0,35,50,0.1642891213874199,0.0
20,2.0,35,60,0.1642891213874199,0.0
20,2.0,35,70,0.39656143345784267,0.0
20,2.0,35,80,0.45597985226769183,0.0
20,2.0,35,90,0.26186436932187596,0.0
20,2.0,35,100,0.20715486301123795,0.0
20,2.0,40,10,0.49390560520139404,0.0
20,2.0,40,20,0.49390560520139404,0.0
20,2.0,40,30,0.49390560520139404,0.0
20,2.0,40,40,0.49390560520139404,0.0
20,2.0,40,50,0.6095328648906784,0.0
20,2.0,40,60,0.6095328648906784,0.0
20,2.0,40,70,0.5658560313339867,0.0
20,2.0,40,80,0.5320158041608541,0.0
20,2.0,40,90,0.3277629862100259,0.0
20,2.0,40,100,0.27019637347483416,0.0
20,2.0,45,10,0.30259296058928015,0.0
20,2.0,45,20,0.30259296058928015,0.0
20,2.0,45,30,0.30259296058928015,0.0
20,2.0,45,40,0.30259296058928015,0.0
20,2.0,45,50,0.4034127540213997,0.0
20,2.0,45,60,0.4034127540213997,0.0
20,2.0,45,70,0.4034127540213997,0.0
20,2.0,45,80,0.4492608846634784,0.0
20,2.0,45,90,0.2560411940868755,0.0
20,2.0,45,100,0.23572789084938583,0.0
20,2.0,50,10,0.037614425711831545,0.0
20,2.0,50,20,0.037614425711831545,0.0
20,2.0,50,30,0.037614425711831545,0.0
20,2.0,50,40,0.037614425711831545,0.0
20,2.0,50,50,0.037614425711831545,0.0
20,2.0,50,60,0.037614425711831545,0.0
20,2.0,50,70,0.037614425711831545,0.0
20,2.0,50,80,0.133270908680443,0.0
20,2.0,50,90,0.10795931542560915,0.0
20,2.0,50,100,0.14137423159907825,0.0
20,2.5,10,10,-0.18458850745647917,0.0
20,2.5,10,20,-0.18458850745647917,0.0
20,2.5,10,30,-0.18458850745647917,0.0
20,2.5,10,40,-0.18458850745647917,0.0
20,2.5,10,50,-0.1908768177002363,0.0
20,2.5,10,60,-0.1908768177002363,0.0
20,2.5,10,70,-0.12156449991670464,0.0
20,2.5,10,80,-0.11341066421027851,0.0
20,2.5,10,90,-0.09855811622711759,0.0
20,2.5,10,100,-0.08537746152068539,0.0
20,2.5,15,10,-0.18458850745647917,0.0
20,2.5,15,20,-0.18458850745647917,0.0
20,2.5,15,30,-0.18458850745647917,0.0
20,2.5,15,40,-0.18458850745647917,0.0
20,2.5,15,50,-0.1908768177002363,0.0
20,2.5,15,60,-0.1908768177002363,0.0
20,2.5,15,70,-0.12156449991670464,0.0
20,2.5,15,80,-0.11341066421027851,0.0
20,2.5,15,90,-0.09855811622711759,0.0
20,2.5,15,100,-0.08537746152068539,0.0
20,2.5,20,10,-0.18458850745647917,0.0
20,2.5,20,20,-0.18458850745647917,0.0
20,2.5,20,30,-0.18458850745647917,0.0
20,2.5,20,40,-0.18458850745647917,0.0
20,2.5,20,50,-0.1908768177002363,0.0
20,2.5,20,60,-0.1908768177002363,0.0
20,2.5,20,70,-0.12156449991670464,0.0
20,2.5,20,80,-0.11341066421027851,0.0
20,2.5,20,90,-0.09855811622711759,0.0
20,2.5,20,100,-0.08537746152068539,0.0
